ID,PBT_ALLOWED,PBT_PASSED,PBT_READING,PBT_TOLERANT
4903673,16000,true,5700,16800
4903674,16000,true,7000,16800
4903675,16000,true,710,16800
4903676,16000,true,6000,16800
4903677,16000,true,1560,16800
4903678,16000,true,650,16800
4903679,16000,true,1110,16800
4903680,23000,true,7700,24150
4903681,33000,true,15100,34650
4903682,16000,true,600,16800
4903683,16000,true,3550,16800
4903684,57000,true,47600,59850
4903685,16000,true,2340,16800
4903686,16000,true,1180,16800
4903688,16000,true,6800,16800
4903689,16000,true,950,16800
4903690,16000,true,1420,16800
4903691,16000,true,920,16800
4903692,16000,true,5100,16800
4903695,16000,true,9000,16800
4903696,33000,true,15400,34650
4903697,73000,true,44800,76650
4903698,73000,true,22200,76650
4903699,23000,true,7500,24150
4903700,16000,true,1490,16800
4903701,16000,true,850,16800
4903702,16000,true,770,16800
4903703,23000,true,13500,24150
4903704,16000,true,6800,16800
4903705,16000,true,7500,16800
4903706,33000,true,19000,34650
4903707,16000,true,1490,16800
4903708,16000,true,1130,16800
4903709,16000,true,570,16800
4903710,16000,true,1650,16800
4903711,26000,true,13500,27300
4903712,16000,true,6300,16800
4903714,23000,true,22000,24150
4903716,48000,true,45700,50400
4903717,40000,true,13000,42000
4903718,33000,true,1830,34650
4903719,23000,true,13600,24150
4903721,48000,true,39100,50400
4903723,16000,true,1520,16800
4903724,16000,true,800,16800
4903725,16000,true,2010,16800
4903726,16000,true,2060,16800
4903727,16000,true,660,16800
4903728,16000,true,1820,16800
4903729,16000,true,1150,16800
4903730,16000,true,1130,16800
4903731,23000,true,5400,24150
4903732,16000,true,1250,16800
4903733,16000,true,910,16800
4903735,16000,true,870,16800
4903736,16000,true,1790,16800
4903737,16000,true,2170,16800
4903739,16000,true,1090,16800
4903740,16000,true,950,16800
4903741,16000,true,1010,16800
4903742,23000,true,11800,24150
4903743,16000,true,770,16800
4903744,23000,true,9500,24150
4903746,16000,true,1210,16800
4903747,16000,true,690,16800
4903748,16000,true,810,16800
4903749,33000,true,12400,34650
4903751,41000,true,33700,43050
4903753,16000,true,1290,16800
4903755,16000,true,4300,16800
4903757,33000,true,15800,34650
4903758,16000,true,960,16800
4903760,16000,true,8800,16800
4903762,16000,true,12100,16800
4903763,16000,true,11300,16800
4903765,16000,true,1310,16800
4903767,16000,true,6000,16800
4903768,48000,true,39600,50400
4903769,23000,true,7800,24150
4903770,33000,true,13900,34650
4903771,23000,true,19800,24150
4903772,41000,true,11300,43050
4903773,16000,true,680,16800
4903774,48000,true,34200,50400
4903776,16000,true,920,16800
4903777,16000,true,9300,16800
4903778,23000,true,5050,24150
4903779,41000,true,14300,43050
4903780,33000,true,15500,34650
4903781,16000,true,630,16800
4903782,16000,true,1020,16800
4903783,16000,true,770,16800
4903785,40000,true,12600,42000
4903787,48000,true,45100,50400
4903788,16000,true,8800,16800
4903790,16000,true,2380,16800
4903792,16000,true,1360,16800
4903794,16000,true,1310,16800
4903795,23000,true,7400,24150
4903797,23000,true,19700,24150
4903798,16000,true,780,16800
4903799,16000,true,1280,16800
4903800,16000,true,1000,16800
4903801,16000,true,930,16800
4903802,41000,true,28400,43050
4903803,41000,true,35300,43050
4903806,16000,true,1380,16800
4903808,23000,true,13100,24150
4903809,16000,true,7100,16800
4903810,23000,true,9200,24150
4903811,23000,true,9000,24150
4903812,16000,true,1970,16800
4903813,16000,true,960,16800
4903814,16000,true,6100,16800
4903815,22000,true,9700,23100
4903816,16000,true,900,16800
4903817,23000,true,22600,24150
4903818,16000,true,2210,16800
4903819,16000,true,930,16800
4903820,57000,true,51000,59850
4903821,29000,true,24900,30450
4903822,16000,true,1040,16800
4903823,16000,true,1080,16800
4903824,16000,true,5200,16800
4903825,16000,true,8000,16800
4903826,16000,true,870,16800
4903827,16000,true,9500,16800
4903828,16000,true,890,16800
4903829,23000,true,15300,24150
4903830,16000,true,1090,16800
4903831,16000,true,870,16800
4903832,16000,true,1110,16800
4903834,16000,true,1240,16800
4903835,16000,true,810,16800
4903836,16000,true,2230,16800
4903837,16000,true,1660,16800
4903838,26000,true,11400,27300
4903839,16000,true,1810,16800
4903840,16000,true,1250,16800
4903841,16000,true,6200,16800
4903842,16000,true,2040,16800
4903843,16000,true,1630,16800
4903844,16000,true,2010,16800
4903845,16000,true,2020,16800
4903846,16000,true,820,16800
4903847,16000,true,6300,16800
4903849,16000,true,1370,16800
4903850,16000,true,4900,16800
4903851,41000,true,20500,43050
4903852,16000,true,1660,16800
4903853,48000,true,34400,50400
4903854,16000,true,610,16800
4903855,16000,true,2250,16800
4903856,16000,true,12800,16800
4903859,16000,true,1420,16800
4903860,23000,true,16600,24150
4903861,16000,true,2190,16800
4903862,16000,true,1370,16800
4903863,16000,true,1990,16800
4903864,16000,true,8100,16800
4903866,16000,true,1670,16800
4903867,16000,true,1680,16800
4903868,16000,true,1120,16800
4903869,16000,true,1630,16800
4903870,33000,true,12300,34650
4903871,33000,true,11200,34650
4903872,16000,true,810,16800
4903873,16000,true,2230,16800
4903875,16000,true,1750,16800
4903876,23000,true,8500,24150
4903878,16000,true,1640,16800
4903879,16000,true,880,16800
4903883,23000,true,9800,24150
4903884,16000,true,1130,16800
4903885,48000,true,44700,50400
4903886,16000,true,1510,16800
4903887,16000,true,1380,16800
4903888,16000,true,2200,16800
4903889,16000,true,2020,16800
4903890,23000,true,8900,24150
4903892,16000,true,1210,16800
4903893,23000,true,20800,24150
4903894,33000,true,10100,34650
4903895,16000,true,1210,16800
4903896,16000,true,990,16800
4903897,16000,true,1380,16800
4903898,16000,true,1230,16800
4903899,16000,true,11800,16800
4903900,16000,true,2150,16800
4903902,16000,true,990,16800
4903904,16000,true,1200,16800
4903905,41000,true,35000,43050
4903906,41000,true,29000,43050
4903907,16000,true,620,16800
4903908,23000,true,13800,24150
4903909,36000,true,10600,37800
4903910,48000,true,44600,50400
4903911,16000,true,1060,16800
4903913,16000,true,990,16800
4903914,43000,true,13200,45150
4903915,16000,true,2350,16800
4903916,33000,true,10300,34650
4903917,23000,true,18200,24150
4903918,23000,true,6000,24150
4903919,23000,true,19700,24150
4903920,57000,true,37900,59850
4903921,16000,true,1020,16800
4903922,16000,true,820,16800
4903923,16000,true,4600,16800
4903925,16000,true,870,16800
4903927,16000,true,860,16800
4903928,16000,true,1970,16800
4903929,16000,true,1050,16800
4903930,16000,true,1150,16800
4903931,16000,true,2170,16800
4903933,16000,true,990,16800
4903934,16000,true,1220,16800
4903935,16000,true,700,16800
4903936,16000,true,1200,16800
4903937,23000,true,16000,24150
4903939,16000,true,1330,16800
4903940,16000,true,990,16800
4903941,16000,true,1460,16800
4903944,23000,true,12700,24150
4903945,16000,true,1200,16800
4903947,33000,true,15400,34650
4903948,16000,true,2940,16800
4903949,23000,true,7000,24150
4903950,16000,true,1050,16800
4903951,48000,true,42800,50400
4903952,16000,true,1280,16800
4903953,22000,true,8200,23100
4903954,16000,true,11400,16800
4903956,16000,true,1580,16800
4903957,16000,true,1760,16800
4903958,16000,true,770,16800
4903959,16000,true,1300,16800
4903960,16000,true,1050,16800
4903963,16000,true,3060,16800
4903964,16000,true,5800,16800
4903965,16000,true,630,16800
4903966,16000,true,800,16800
4903967,16000,true,1000,16800
4903968,16000,true,1610,16800
4903969,16000,true,520,16800
4903970,16000,true,570,16800
4903971,16000,true,440,16800
4903972,16000,true,890,16800
4903974,16000,true,1560,16800
4903975,16000,true,6100,16800
4903976,23000,true,15700,24150
4903977,16000,true,1520,16800
4903979,41000,true,24800,43050
4903980,16000,true,730,16800
4903982,16000,true,1740,16800
4903984,16000,true,740,16800
4903985,16000,true,1870,16800
4903986,16000,true,9000,16800
4903987,16000,true,560,16800
4903988,16000,true,1040,16800
4903989,41000,true,31000,43050
4903990,16000,true,740,16800
4903991,16000,true,1480,16800
4903993,16000,true,740,16800
4903995,33000,true,5200,34650
4903996,16000,true,1230,16800
4903997,16000,true,4800,16800
4903998,16000,true,1880,16800
4903999,16000,true,1550,16800
4904000,16000,true,1650,16800
4904001,23000,true,14200,24150
4904002,33000,true,10900,34650
4904003,16000,true,1540,16800
4904004,16000,true,1610,16800
4904005,16000,true,4260,16800
4904006,23000,true,13300,24150
4904007,16000,true,810,16800
4904008,48000,true,32400,50400
4904009,23000,true,10800,24150
4904010,16000,true,6800,16800
4904011,48000,true,35600,50400
4904013,16000,true,780,16800
4904014,16000,true,550,16800
4904016,26000,true,15800,27300
4904017,16000,true,10600,16800
4904020,23000,true,14200,24150
4904021,16000,true,1100,16800
4904022,16000,true,1710,16800
4904023,33000,true,14400,34650
4904024,16000,true,1020,16800
4904025,26000,true,6300,27300
4904026,16000,true,1170,16800
4904028,16000,true,1030,16800
4904030,16000,true,1280,16800
4904031,16000,true,1320,16800
4904033,33000,true,11100,34650
4904036,23000,true,12100,24150
4904037,41000,true,12900,43050
4904038,16000,true,1810,16800
4904039,16000,true,560,16800
4904040,16000,true,1200,16800
4904041,57000,true,37100,59850
4904043,16000,true,11200,16800
4904045,16000,true,7100,16800
4904047,23000,true,18300,24150
4904048,16000,true,1380,16800
4904049,16000,true,6800,16800
4904052,16000,true,1850,16800
4904053,16000,true,920,16800
4904054,48000,true,21600,50400
4904055,16000,true,1180,16800
4904056,29000,true,21500,30450
4904057,48000,true,33400,50400
4904058,16000,true,1810,16800
4904059,16000,true,2120,16800
4904060,16000,true,1130,16800
4904061,16000,true,1150,16800
4904063,16000,true,9000,16800
4904065,26000,true,14400,27300
4904066,16000,true,1040,16800
4904067,16000,true,1660,16800
4904068,16000,true,930,16800
4904069,16000,true,1410,16800
4904070,16000,true,3640,16800
4904072,16000,true,970,16800
4904076,48000,true,40400,50400
4904077,29000,true,6370,30450
4904079,16000,true,3410,16800
4904080,16000,true,1500,16800
4904081,16000,true,9800,16800
4904082,16000,true,1390,16800
4904083,23000,true,10600,24150
4904084,16000,true,1190,16800
4904085,16000,true,8300,16800
4904086,16000,true,5200,16800
4904087,40000,true,14100,42000
4904088,16000,true,10500,16800
4904089,16000,true,940,16800
4904090,16000,true,1820,16800
4904092,16000,true,4780,16800
4904093,16000,true,6100,16800
4904094,16000,true,1260,16800
4904095,16000,true,1450,16800
4904096,16000,true,7100,16800
4904097,16000,true,550,16800
4904099,16000,true,3080,16800
4904100,16000,true,1020,16800
4904101,16000,true,2310,16800
4904102,16000,true,940,16800
4904103,43000,true,19400,45150
4904104,16000,true,1450,16800
4904105,16000,true,1330,16800
4904106,16000,true,1050,16800
4904107,16000,true,5800,16800
4904109,53000,true,32300,55650
4904110,48000,true,16900,50400
4904111,48000,true,30000,50400
4904112,16000,true,2180,16800
4904113,50000,true,36100,52500
4904114,16000,true,7000,16800
4904115,16000,true,9400,16800
4904117,16000,true,7000,16800
4904119,16000,true,4050,16800
4904120,16000,true,2120,16800
4904122,16000,true,1520,16800
4904123,16000,true,1320,16800
4904124,23000,true,8100,24150
4904125,16000,true,1070,16800
4904128,16000,true,1480,16800
4904129,16000,true,830,16800
4904132,23000,true,8100,24150
4904133,16000,true,760,16800
4904134,23000,true,20900,24150
4904135,40000,true,20400,42000
4904136,33000,true,10300,34650
4904137,33000,true,2400,34650
4904138,16000,true,840,16800
4904140,16000,true,1000,16800
4904141,16000,true,1480,16800
4904142,16000,true,690,16800
4904144,16000,true,860,16800
4904145,23000,true,13400,24150
4904146,16000,true,670,16800
4904149,16000,true,2040,16800
4904150,16000,true,540,16800
4904151,16000,true,1290,16800
4904152,16000,true,1170,16800
4904153,16000,true,2020,16800
4904154,16000,true,2020,16800
4904155,16000,true,3210,16800
4904156,16000,true,940,16800
4904157,16000,true,2080,16800
4904158,33000,true,14300,34650
4904160,16000,true,2820,16800
4904162,16000,true,2090,16800
4904163,23000,true,5800,24150
4904164,16000,true,1100,16800
4904165,16000,true,4900,16800
4904166,16000,true,1060,16800
4904167,40000,true,19800,42000
4904168,16000,true,1470,16800
4904169,16000,true,6800,16800
4904170,16000,true,2020,16800
4904171,16000,true,2220,16800
4904172,16000,true,1740,16800
4904173,16000,true,2950,16800
4904174,16000,true,5600,16800
4904176,16000,true,1140,16800
4904177,16000,true,8700,16800
4904179,16000,true,3690,16800
4904180,16000,true,770,16800
4904181,16000,true,1290,16800
4904182,23000,true,16800,24150
4904183,16000,true,2080,16800
4904184,23000,false,27200,24150
4904185,16000,true,1530,16800
4904186,16000,true,4110,16800
4904187,16000,true,1480,16800
4904188,16000,true,2020,16800
4904189,16000,true,1920,16800
4904190,16000,true,740,16800
4904191,16000,true,840,16800
4904192,16000,true,3870,16800
4904193,16000,true,2480,16800
4904194,16000,true,1220,16800
4904195,16000,true,1180,16800
4904198,16000,true,1000,16800
4904199,16000,true,730,16800
4904200,56000,true,48500,58800
4904203,16000,true,1640,16800
4904205,16000,true,1270,16800
4904206,16000,true,1830,16800
4904207,16000,true,2870,16800
4904208,33000,true,13100,34650
4904209,48000,true,40700,50400
4904210,23000,true,19900,24150
4904211,33000,true,13800,34650
4904212,48000,true,50000,50400
4904213,41000,true,32100,43050
4904214,48000,true,36300,50400
4904215,16000,true,1860,16800
4904216,33000,true,11100,34650
4904217,16000,true,1640,16800
4904218,16000,true,1210,16800
4904219,16000,true,1470,16800
4904220,41000,true,9900,43050
4904221,16000,true,1520,16800
4904222,16000,true,7400,16800
4904223,16000,true,1320,16800
4904224,16000,true,540,16800
4904225,16000,true,4030,16800
4904227,16000,true,1190,16800
4904228,23000,true,7400,24150
4904229,16000,true,770,16800
4904230,16000,true,1820,16800
4904231,33000,true,13800,34650
4904232,16000,true,3760,16800
4904233,16000,true,4080,16800
4904236,16000,true,470,16800
4904237,16000,true,1390,16800
4904241,33000,true,7800,34650
4904242,33000,true,5500,34650
4904243,23000,true,14100,24150
4904244,16000,true,650,16800
4904245,16000,true,1000,16800
4904246,16000,true,1230,16800
4904247,16000,true,1380,16800
4904248,16000,true,1310,16800
4904252,16000,true,2240,16800
4904253,57000,true,42800,59850
4904254,16000,true,11100,16800
4904255,16000,true,1090,16800
4904257,16000,true,1240,16800
4904258,16000,true,1260,16800
4904259,16000,true,1540,16800
4904260,16000,true,4340,16800
4904261,16000,true,970,16800
4904263,16000,true,1200,16800
4904264,16000,true,1060,16800
4904266,16000,true,520,16800
4904267,16000,true,630,16800
4904268,33000,true,10300,34650
4904269,33000,true,11800,34650
4904270,48000,true,29300,50400
4904271,16000,true,5000,16800
4904272,41000,true,21100,43050
4904273,23000,true,6850,24150
4904274,16000,true,780,16800
4904276,16000,true,1200,16800
4904277,16000,true,470,16800
4904278,16000,true,9800,16800
4904279,41000,true,25400,43050
4904280,16000,true,7300,16800
4904281,23000,true,7400,24150
4904282,16000,true,5500,16800
4904283,16000,true,950,16800
4904284,16000,true,320,16800
4904285,16000,true,1970,16800
4904287,23000,true,2770,24150
4904288,40000,true,10100,42000
4904291,16000,true,1090,16800
4904293,16000,true,2330,16800
4904294,16000,true,1820,16800
4904295,16000,true,980,16800
4904296,16000,true,840,16800
4904297,16000,true,1200,16800
4904298,16000,true,1210,16800
4904299,23000,true,9400,24150
4904300,16000,true,7900,16800
4904301,16000,true,1780,16800
4904302,16000,true,1470,16800
4904303,16000,true,1480,16800
4904304,23000,true,17500,24150
4904305,16000,true,590,16800
4904306,16000,true,1970,16800
4904307,48000,true,24700,50400
4904308,16000,true,2640,16800
4904309,16000,true,1100,16800
4904311,16000,true,1040,16800
4904312,16000,true,1170,16800
4904313,16000,true,1220,16800
4904316,16000,true,1260,16800
4904317,16000,true,1150,16800
4904318,16000,true,1220,16800
4904319,16000,true,660,16800
4904320,16000,true,820,16800
4904321,16000,true,1260,16800
4904323,16000,true,590,16800
4904324,16000,true,1000,16800
4904325,16000,true,990,16800
4904326,16000,true,970,16800
4904327,16000,true,1110,16800
4904328,16000,true,1080,16800
4904329,16000,true,1420,16800
4904330,16000,true,2000,16800
4904331,16000,true,6500,16800
4904332,48000,true,36100,50400
4904334,16000,true,12200,16800
4904335,23000,true,9300,24150
4904336,16000,true,3220,16800
4904337,16000,true,1990,16800
4904338,50000,true,29700,52500
4904339,16000,true,1140,16800
4904342,16000,true,1820,16800
4904346,16000,true,720,16800
4904347,23000,true,6990,24150
4904348,16000,true,2560,16800
4904350,16000,true,980,16800
4904351,16000,true,2500,16800
4904352,41000,true,18800,43050
4904353,16000,true,1000,16800
4904354,16000,true,2040,16800
4904357,16000,true,830,16800
4904358,33000,true,3660,34650
4904361,41000,true,37700,43050
4904362,16000,true,730,16800
4904365,16000,true,6200,16800
4904367,16000,true,4560,16800
4904368,16000,true,6200,16800
4904370,16000,true,1920,16800
4904371,16000,true,1070,16800
4904372,16000,true,1100,16800
4904374,16000,true,1650,16800
4904378,16000,true,1540,16800
4904380,23000,true,9200,24150
4904381,16000,true,1540,16800
4904382,26000,true,8800,27300
4904383,26000,true,3150,27300
4904384,16000,true,1470,16800
4904385,16000,true,1100,16800
4904386,16000,true,2040,16800
4904390,16000,true,3790,16800
4904391,16000,true,1970,16800
4904392,16000,true,690,16800
4904393,16000,true,1100,16800
4904394,16000,true,740,16800
4904395,16000,true,1150,16800
4904396,16000,true,1430,16800
4904397,16000,true,1490,16800
4904398,16000,true,850,16800
4904399,16000,true,740,16800
4904403,16000,true,1040,16800
4904404,16000,true,1170,16800
4904405,50000,true,15100,52500
4904406,74000,true,59600,77700
4904407,23000,true,15900,24150
4904409,16000,true,7700,16800
4904410,16000,true,1260,16800
4904412,16000,true,980,16800
4904413,48000,true,33200,50400
4904414,16000,true,10900,16800
4904415,16000,true,1350,16800
4904417,16000,true,1360,16800
4904418,16000,true,12200,16800
4904420,16000,true,1030,16800
4904421,16000,true,2060,16800
4904422,16000,true,3650,16800
4904423,16000,true,1450,16800
4904424,16000,true,990,16800
4904426,16000,true,1150,16800
4904428,16000,true,1730,16800
4904429,16000,true,1230,16800
4904430,16000,true,1280,16800
4904432,16000,true,880,16800
4904433,16000,true,1120,16800
4904434,16000,true,640,16800
4904435,16000,true,8200,16800
4904436,16000,true,1480,16800
4904437,16000,true,4710,16800
4904438,16000,true,1940,16800
4904439,16000,true,760,16800
4904440,16000,false,17000,16800
4904442,16000,true,3660,16800
4904443,50000,true,47200,52500
4904444,16000,true,640,16800
4904445,33000,true,20600,34650
4904446,33000,true,17700,34650
4904447,16000,true,4900,16800
4904448,16000,true,4550,16800
4904450,16000,true,1560,16800
4904452,16000,true,780,16800
4904453,16000,true,1170,16800
4904454,16000,true,1910,16800
4904455,48000,true,35900,50400
4904456,16000,true,1530,16800
4904457,40000,true,18100,42000
4904458,16000,true,760,16800
4904459,16000,true,1270,16800
4904460,33000,true,13200,34650
4904461,16000,true,910,16800
4904462,16000,true,6600,16800
4904463,48000,true,34600,50400
4904465,16000,true,550,16800
4904467,16000,true,1120,16800
4904468,33000,true,9800,34650
4904469,48000,true,41900,50400
4904470,16000,true,870,16800
4904471,23000,true,16800,24150
4904472,16000,true,3880,16800
4904473,16000,true,1780,16800
4904474,16000,true,1390,16800
4904475,33000,true,13900,34650
4904476,57000,true,37600,59850
4904477,16000,true,1990,16800
4904479,23000,true,19100,24150
4904480,16000,true,1210,16800
4904481,16000,true,1290,16800
4904482,57000,true,20300,59850
4904483,16000,true,1670,16800
4904484,36000,true,12300,37800
4904485,23000,true,14100,24150
4904486,16000,true,2700,16800
4904492,57000,true,41600,59850
4904493,48000,true,37300,50400
4904494,48000,true,28700,50400
4904495,41000,true,24200,43050
4904496,16000,true,1310,16800
4904498,16000,true,2980,16800
4904499,16000,true,1360,16800
4904501,48000,true,39400,50400
4904502,16000,true,2110,16800
4904503,16000,true,580,16800
4904505,16000,true,1070,16800
4904506,16000,true,1070,16800
4904507,16000,true,1020,16800
4904509,16000,true,840,16800
4904510,16000,true,1940,16800
4904511,16000,true,1940,16800
4904512,16000,true,3420,16800
4904513,16000,true,7000,16800
4904514,33000,true,9900,34650
4904515,16000,true,1180,16800
4904516,16000,true,1200,16800
4904517,16000,true,10000,16800
4904518,16000,true,660,16800
4904520,16000,true,780,16800
4904521,23000,true,18100,24150
4904522,16000,true,9400,16800
4904523,16000,true,1430,16800
4904524,16000,true,1940,16800
4904526,50000,true,28800,52500
4904527,48000,true,40900,50400
4904528,16000,true,1010,16800
4904529,41000,true,38700,43050
4904531,23000,true,12600,24150
4904532,57000,true,48100,59850
4904533,16000,true,1020,16800
4904535,16000,true,1680,16800
4904536,16000,true,970,16800
4904537,16000,true,1330,16800
4904539,16000,true,1260,16800
4904540,16000,true,1310,16800
4904541,16000,true,4150,16800
4904542,16000,true,8700,16800
4904543,23000,true,6700,24150
4904544,16000,true,4400,16800
4904545,23000,true,11100,24150
4904546,16000,true,1250,16800
4904547,16000,true,570,16800
4904548,16000,true,690,16800
4904550,16000,true,1410,16800
4904551,16000,true,1660,16800
4904552,48000,true,36500,50400
4904553,16000,true,1990,16800
4904554,16000,true,7700,16800
4904555,16000,true,1130,16800
4904556,16000,true,1100,16800
4904557,16000,true,1190,16800
4904558,23000,true,6600,24150
4904559,16000,true,420,16800
4904560,16000,true,1400,16800
4904564,16000,true,7800,16800
4904566,16000,true,800,16800
4904568,16000,true,860,16800
4904569,16000,true,7000,16800
4904570,16000,true,1410,16800
4904571,16000,true,2840,16800
4904572,16000,true,1990,16800
4904573,16000,true,2240,16800
4904578,33000,true,13200,34650
4904579,16000,true,1150,16800
4904580,48000,true,37800,50400
4904581,16000,true,790,16800
4904582,16000,true,1050,16800
4904583,16000,true,880,16800
4904584,16000,true,1130,16800
4904588,16000,true,830,16800
4904589,48000,true,30000,50400
4904592,16000,true,850,16800
4904594,16000,true,1090,16800
4904595,16000,true,1290,16800
4904598,33000,true,11900,34650
4904599,48000,true,38900,50400
4904600,16000,true,1030,16800
4904601,16000,true,7400,16800
4904603,16000,true,7400,16800
4904604,16000,true,1200,16800
4904605,16000,true,1170,16800
4904606,16000,true,1540,16800
4904608,16000,true,900,16800
4904609,16000,true,1040,16800
4904610,16000,true,1050,16800
4904611,16000,true,2260,16800
4904612,16000,true,1160,16800
4904613,16000,true,1980,16800
4904615,16000,true,8000,16800
4904616,16000,true,1270,16800
4904617,16000,true,1360,16800
4904618,23000,true,6100,24150
4904620,23000,true,18300,24150
4904621,23000,true,10700,24150
4904623,16000,true,1510,16800
4904624,23000,true,8400,24150
4904626,16000,true,10600,16800
4904627,16000,true,6000,16800
4904628,16000,true,6500,16800
4904629,16000,true,920,16800
4904630,16000,true,1200,16800
4904631,16000,true,1530,16800
4904632,23000,true,15500,24150
4904633,26000,true,10000,27300
4904634,16000,true,1070,16800
4904637,16000,true,6500,16800
4904638,16000,true,950,16800
4904640,33000,true,10600,34650
4904641,16000,true,1260,16800
4904642,16000,true,1510,16800
4904644,16000,true,1390,16800
4904646,33000,true,10200,34650
4904647,23000,true,16600,24150
4904648,16000,true,1940,16800
4904649,16000,true,3980,16800
4904651,16000,true,1460,16800
4904652,16000,true,1010,16800
4904653,23000,true,4320,24150
4904655,16000,true,630,16800
4904656,16000,true,1290,16800
4904657,16000,true,1550,16800
4904658,16000,true,9800,16800
4904659,16000,true,6100,16800
4904661,16000,true,10000,16800
4904662,16000,true,1070,16800
4904663,33000,true,9400,34650
4904664,33000,true,10300,34650
4904665,33000,true,14800,34650
4904666,16000,true,790,16800
4904667,57000,true,22100,59850
4904668,16000,true,700,16800
4904669,48000,true,25500,50400
4904670,48000,true,36800,50400
4904671,16000,true,790,16800
4904674,16000,true,3800,16800
4904675,16000,true,5600,16800
4904677,16000,true,1380,16800
4904678,16000,true,2280,16800
4904679,16000,true,1990,16800
4904680,33000,true,11600,34650
4904681,16000,true,11500,16800
4904682,16000,true,980,16800
4904684,16000,true,1340,16800
4904685,16000,true,920,16800
4904686,16000,true,1760,16800
4904687,16000,true,860,16800
4904688,16000,true,2680,16800
4904692,16000,true,1380,16800
4904695,23000,true,13200,24150
4904696,16000,true,2380,16800
4904697,16000,true,930,16800
4904698,16000,true,420,16800
4904700,48000,true,31800,50400
4904701,16000,true,1580,16800
4904702,16000,true,7400,16800
4904703,16000,true,950,16800
4904704,16000,true,1070,16800
4904705,16000,true,11600,16800
4904706,36000,true,14700,37800
4904708,16000,true,1220,16800
4904709,16000,true,2460,16800
4904710,16000,true,1390,16800
4904712,16000,true,1230,16800
4904715,16000,true,10600,16800
4904716,16000,true,9700,16800
4904717,23000,true,5190,24150
4904718,16000,true,1300,16800
4904722,33000,true,11600,34650
4904723,16000,true,1990,16800
4904724,16000,true,1990,16800
4904725,16000,true,1940,16800
4904727,16000,true,3510,16800
4904728,16000,true,1990,16800
4904729,16000,true,1990,16800
4904731,16000,true,1280,16800
4904732,40000,true,19300,42000
4904733,33000,true,14500,34650
4904736,16000,true,600,16800
4904738,48000,true,36800,50400
4904740,16000,true,1990,16800
4904741,16000,true,1340,16800
4904742,16000,true,470,16800
4904743,16000,true,930,16800
4904744,48000,true,31300,50400
4904745,16000,true,860,16800
4904746,16000,true,9000,16800
4904747,16000,true,1310,16800
4904748,16000,true,1170,16800
4904749,48000,true,31300,50400
4904750,16000,true,680,16800
4904752,16000,true,710,16800
4904753,16000,true,950,16800
4904755,48000,true,42100,50400
4904757,16000,true,2190,16800
4904758,16000,true,1890,16800
4904759,16000,true,7600,16800
4904760,16000,true,1940,16800
4904761,23000,false,25800,24150
4904762,16000,true,3780,16800
4904763,48000,true,33000,50400
4904764,16000,true,3280,16800
4904765,16000,true,3270,16800
4904766,16000,true,1260,16800
4904767,41000,true,33700,43050
4904768,16000,true,1390,16800
4904769,16000,true,820,16800
4904770,57000,true,43100,59850
4904771,16000,true,670,16800
4904773,16000,true,1680,16800
4904774,16000,true,4600,16800
4904775,16000,true,1140,16800
4904776,16000,true,1310,16800
4904777,16000,true,730,16800
4904778,16000,true,3030,16800
4904779,16000,true,13300,16800
4904781,23000,true,8300,24150
4904783,16000,true,1990,16800
4904784,16000,true,4500,16800
4904786,16000,true,1450,16800
4904788,16000,true,7700,16800
4904790,33000,true,10200,34650
4904791,48000,true,33300,50400
4904792,16000,true,1200,16800
4904793,16000,true,1070,16800
4904794,26000,true,13400,27300
4904795,57000,true,12000,59850
4904796,16000,true,680,16800
4904797,26000,true,12900,27300
4904798,16000,true,8700,16800
4904799,16000,true,12900,16800
4904800,16000,true,1940,16800
4904801,16000,true,11600,16800
4904802,16000,true,1780,16800
4904804,16000,true,1730,16800
4904805,16000,true,7600,16800
4904806,16000,true,510,16800
4904807,16000,true,6100,16800
4904809,16000,true,920,16800
4904811,16000,true,11600,16800
4904813,16000,true,780,16800
4904814,16000,true,1020,16800
4904815,16000,true,830,16800
4904817,16000,true,1540,16800
4904818,16000,true,1620,16800
4904819,16000,true,5900,16800
4904820,48000,true,40400,50400
4904821,16000,true,2670,16800
4904823,16000,true,1570,16800
4904824,16000,true,1940,16800
4904826,16000,true,2490,16800
4904828,16000,true,990,16800
4904829,16000,true,970,16800
4904830,16000,true,610,16800
4904831,29000,true,17600,30450
4904832,16000,true,1490,16800
4904833,16000,true,15300,16800
4904834,23000,true,7600,24150
4904835,16000,true,1140,16800
4904836,16000,true,14300,16800
4904837,48000,true,38700,50400
4904838,48000,true,28100,50400
4904839,16000,true,10700,16800
4904840,41000,true,23700,43050
4904841,33000,true,1700,34650
4904842,41000,false,46400,43050
4904843,16000,false,19200,16800
4904844,16000,true,2430,16800
4904845,16000,true,12900,16800
4904846,16000,true,10400,16800
4904847,16000,true,11600,16800
4904849,16000,true,2990,16800
4904850,16000,true,1470,16800
4904851,16000,true,1110,16800
4904852,16000,true,1940,16800
4904853,16000,true,870,16800
4904854,16000,true,430,16800
4904855,16000,true,1340,16800
4904857,16000,true,8300,16800
4904858,16000,true,1050,16800
4904859,16000,true,670,16800
4904860,33000,true,13500,34650
4904861,16000,true,2880,16800
4904862,16000,true,3400,16800
4904863,16000,true,940,16800
