TRUCK_ID,ALLOWED,PASSED,READING,TOLERANT
4904026,6000,true,700,6750
4904026,10000,true,470,11250
4904028,6000,true,660,6750
4904028,10000,true,370,11250
4904030,6000,true,670,6750
4904030,10000,true,610,11250
4904031,6000,true,730,6750
4904031,10000,true,590,11250
4904033,6000,true,1900,6750
4904033,10000,true,5300,11250
4904033,17000,true,3900,19125
4904036,6000,true,3300,6750
4904036,17000,true,8800,19125
4904037,6000,true,3700,6750
4904037,10000,true,3200,11250
4904037,25000,true,6000,28125
4904038,6000,true,990,6750
4904038,10000,true,820,11250
4904039,6000,true,340,6750
4904039,10000,true,220,11250
4904040,6000,true,760,6750
4904040,10000,true,440,11250
4904041,6000,true,3900,6750
4904041,17000,true,11800,19125
4904041,17000,true,10700,19125
4904041,17000,true,10700,19125
4904043,6000,true,3300,6750
4904043,10000,true,7900,11250
4904045,6000,true,3300,6750
4904045,10000,true,3800,11250
4904047,6000,true,4300,6750
4904047,17000,true,14000,19125
4904048,6000,true,710,6750
4904048,10000,true,670,11250
4904049,6000,true,3500,6750
4904049,10000,true,3300,11250
4904052,6000,true,1080,6750
4904052,10000,true,770,11250
4904053,6000,true,470,6750
4904053,10000,true,450,11250
4904054,6000,true,3400,6750
4904054,17000,true,7500,19125
4904054,25000,true,10700,28125
4904055,6000,true,610,6750
4904055,10000,true,570,11250
4904056,12000,true,8400,13500
4904056,17000,true,13100,19125
4904057,6000,true,2900,6750
4904057,17000,true,11100,19125
4904057,25000,true,19400,28125
4904058,6000,true,1050,6750
4904058,10000,true,760,11250
4904059,6000,true,1240,6750
4904059,10000,true,880,11250
4904060,6000,true,680,6750
4904060,10000,true,450,11250
4904061,6000,true,710,6750
4904061,10000,true,440,11250
4904063,6000,true,5100,6750
4904063,10000,true,3900,11250
4904065,6000,true,3200,6750
4904065,10000,true,5700,11250
4904065,10000,true,5500,11250
4904066,6000,true,590,6750
4904066,10000,true,450,11250
4904067,6000,true,970,6750
4904067,10000,true,690,11250
4904068,6000,true,540,6750
4904068,10000,true,390,11250
4904069,6000,true,700,6750
4904069,10000,true,710,11250
4904070,6000,true,2010,6750
4904070,10000,true,1630,11250
4904072,6000,true,620,6750
4904072,10000,true,350,11250
4904076,6000,true,4600,6750
4904076,17000,true,13400,19125
4904076,25000,true,22400,28125
4904077,12000,true,2790,13500
4904077,17000,true,3580,19125
4904079,6000,true,1750,6750
4904079,10000,true,1660,11250
4904080,6000,true,830,6750
4904080,10000,true,670,11250
4904081,6000,true,3000,6750
4904081,10000,true,6800,11250
4904082,6000,true,660,6750
4904082,10000,true,730,11250
4904083,6000,true,3500,6750
4904083,17000,true,7100,19125
4904084,6000,true,680,6750
4904084,10000,true,510,11250
4904085,6000,true,3600,6750
4904085,10000,true,4700,11250
4904086,6000,true,2700,6750
4904086,10000,true,2500,11250
4904087,6000,true,5800,6750
4904087,17000,true,4400,19125
4904087,17000,true,3900,19125
4904088,6000,true,3200,6750
4904088,10000,true,7300,11250
4904089,6000,true,560,6750
4904089,10000,true,380,11250
4904090,6000,true,1070,6750
4904090,10000,true,750,11250
4904092,6000,true,2380,6750
4904092,10000,true,2400,11250
4904093,6000,true,2400,6750
4904093,10000,true,3700,11250
4904094,6000,true,760,6750
4904094,10000,true,500,11250
4904095,6000,true,850,6750
4904095,10000,true,600,11250
4904096,6000,true,3300,6750
4904096,10000,true,3800,11250
4904097,6000,true,330,6750
4904097,10000,true,220,11250
4904099,6000,true,1790,6750
4904099,10000,true,1290,11250
4904100,6000,true,630,6750
4904100,10000,true,390,11250
4904101,6000,true,1140,6750
4904101,10000,true,1170,11250
4904102,6000,true,520,6750
4904102,10000,true,420,11250
4904103,6000,true,4800,6750
4904103,17000,true,6300,19125
4904103,10000,true,4700,11250
4904103,10000,true,3600,11250
4904104,6000,true,870,6750
4904104,10000,true,580,11250
4904105,6000,true,850,6750
4904105,10000,true,480,11250
4904106,6000,true,610,6750
4904106,10000,true,440,11250
4904107,6000,true,3000,6750
4904107,10000,true,2800,11250
4904109,6000,true,3800,6750
4904109,17000,true,8100,19125
4904109,10000,true,10200,11250
4904109,10000,true,5400,11250
4904109,10000,true,4800,11250
4904110,6000,true,1700,6750
4904110,17000,true,6500,19125
4904110,25000,true,8700,28125
4904111,6000,true,3900,6750
4904111,17000,true,9200,19125
4904111,25000,true,16900,28125
4904112,6000,true,1140,6750
4904112,10000,true,1040,11250
4904113,6000,true,3100,6750
4904113,17000,true,10000,19125
4904113,10000,false,11500,11250
4904113,17000,true,11500,19125
4904114,6000,true,2600,6750
4904114,10000,true,4400,11250
4904115,6000,true,4400,6750
4904115,10000,true,5000,11250
4904117,6000,true,3700,6750
4904117,10000,true,3300,11250
4904119,6000,true,1700,6750
4904119,10000,true,2350,11250
4904120,6000,true,1240,6750
4904120,10000,true,880,11250
4904122,6000,true,910,6750
4904122,10000,true,610,11250
4904123,6000,true,880,6750
4904123,10000,true,440,11250
4904124,6000,true,2500,6750
4904124,17000,true,5600,19125
4904125,6000,true,640,6750
4904125,10000,true,430,11250
4904128,6000,true,870,6750
4904128,10000,true,610,11250
4904129,6000,true,470,6750
4904129,10000,true,360,11250
4904132,6000,true,2600,6750
4904132,17000,true,5500,19125
4904133,6000,true,440,6750
4904133,10000,true,320,11250
4904134,6000,true,4300,6750
4904134,17000,true,16600,19125
4904135,6000,true,5800,6750
4904135,17000,true,7400,19125
4904135,17000,true,7200,19125
4904136,6000,true,2900,6750
4904136,10000,true,3700,11250
4904136,17000,true,3700,19125
4904137,6000,true,590,6750
4904137,10000,true,700,11250
4904137,17000,true,1110,19125
4904138,6000,true,500,6750
4904138,10000,true,340,11250
4904140,6000,true,650,6750
4904140,10000,true,350,11250
4904141,6000,true,850,6750
4904141,10000,true,630,11250
4904142,6000,true,420,6750
4904142,10000,true,270,11250
4904144,6000,true,530,6750
4904144,10000,true,330,11250
4904145,6000,true,3500,6750
4904145,17000,true,9900,19125
4904146,6000,true,410,6750
4904146,10000,true,260,11250
4904149,6000,true,1150,6750
4904149,10000,true,890,11250
4904150,6000,true,320,6750
4904150,10000,true,220,11250
4904151,6000,true,740,6750
4904151,10000,true,550,11250
4904152,6000,true,710,6750
4904152,10000,true,460,11250
4904153,6000,true,1180,6750
4904153,10000,true,840,11250
4904154,6000,true,1180,6750
4904154,10000,true,840,11250
4904155,6000,true,980,6750
4904155,10000,true,2230,11250
4904156,6000,true,580,6750
4904156,10000,true,360,11250
4904157,6000,true,1210,6750
4904157,10000,true,870,11250
4904158,6000,true,2700,6750
4904158,10000,true,5500,11250
4904158,17000,true,6100,19125
4904160,6000,true,1340,6750
4904160,10000,true,1480,11250
4904162,6000,true,1270,6750
4904162,10000,true,820,11250
4904163,6000,true,2050,6750
4904163,17000,true,3750,19125
4904164,6000,true,650,6750
4904164,10000,true,450,11250
4904165,6000,true,1900,6750
4904165,10000,true,3000,11250
4904166,6000,true,630,6750
4904166,10000,true,430,11250
4904167,6000,true,2700,6750
4904167,17000,true,6200,19125
4904167,17000,true,10900,19125
4904168,6000,true,920,6750
4904168,10000,true,550,11250
4904169,6000,true,3500,6750
4904169,10000,true,3300,11250
4904170,6000,true,1180,6750
4904170,10000,true,840,11250
4904171,6000,true,1280,6750
4904171,10000,true,940,11250
4904172,6000,true,980,6750
4904172,10000,true,760,11250
4904173,6000,true,1490,6750
4904173,10000,true,1460,11250
4904174,6000,true,2200,6750
4904174,10000,true,3400,11250
4904176,6000,true,700,6750
4904176,10000,true,440,11250
4904177,6000,true,3300,6750
4904177,10000,true,5400,11250
4904179,6000,true,1930,6750
4904179,10000,true,1760,11250
4904180,6000,true,460,6750
4904180,10000,true,310,11250
4904181,6000,true,680,6750
4904181,10000,true,610,11250
4904182,6000,true,4500,6750
4904182,17000,true,12300,19125
4904183,6000,true,1210,6750
4904183,10000,true,870,11250
4904184,6000,true,3800,6750
4904184,17000,false,23400,19125
4904185,6000,true,760,6750
4904185,10000,true,770,11250
4904186,6000,true,2080,6750
4904186,10000,true,2030,11250
4904187,6000,true,870,6750
4904187,10000,true,610,11250
4904188,6000,true,1180,6750
4904188,10000,true,840,11250
4904189,6000,true,900,6750
4904189,10000,true,1020,11250
4904190,6000,true,460,6750
4904190,10000,true,280,11250
4904191,6000,true,530,6750
4904191,10000,true,310,11250
4904192,6000,true,2030,6750
4904192,10000,true,1840,11250
4904193,6000,true,1390,6750
4904193,10000,true,1090,11250
4904194,6000,true,790,6750
4904194,10000,true,430,11250
4904195,6000,true,700,6750
4904195,10000,true,480,11250
4904198,6000,true,600,6750
4904198,10000,true,400,11250
4904199,6000,true,410,6750
4904199,10000,true,320,11250
4904200,12000,true,7700,13500
4904200,17000,false,19600,19125
4904200,10000,true,7300,11250
4904200,17000,true,13900,19125
4904203,6000,true,960,6750
4904203,10000,true,680,11250
4904205,6000,true,770,6750
4904205,10000,true,500,11250
4904206,6000,true,1050,6750
4904206,10000,true,780,11250
4904207,6000,true,1510,6750
4904207,10000,true,1360,11250
4904208,6000,true,3500,6750
4904208,10000,true,5500,11250
4904208,17000,true,4100,19125
4904209,6000,true,4100,6750
4904209,17000,true,14400,19125
4904209,25000,true,22200,28125
4904210,6000,true,4700,6750
4904210,17000,true,15200,19125
4904211,6000,true,3400,6750
4904211,10000,true,5500,11250
4904211,17000,true,4900,19125
4904212,6000,true,5700,6750
4904212,17000,true,14100,19125
4904212,25000,false,30200,28125
4904213,6000,true,4000,6750
4904213,10000,true,7300,11250
4904213,25000,true,20800,28125
4904214,6000,true,4300,6750
4904214,17000,true,11800,19125
4904214,25000,true,20200,28125
4904215,6000,true,1060,6750
4904215,10000,true,800,11250
4904216,6000,true,3800,6750
4904216,10000,true,3400,11250
4904216,17000,true,3900,19125
4904217,6000,true,890,6750
4904217,10000,true,750,11250
4904218,6000,true,730,6750
4904218,10000,true,480,11250
4904219,6000,true,990,6750
4904219,10000,true,480,11250
4904220,6000,true,3000,6750
4904220,10000,true,2600,11250
4904220,25000,true,4300,28125
4904221,6000,true,810,6750
4904221,10000,true,710,11250
4904222,6000,true,2900,6750
4904222,10000,true,4500,11250
4904223,6000,true,760,6750
4904223,10000,true,560,11250
4904224,6000,true,320,6750
4904224,10000,true,220,11250
4904225,6000,true,1920,6750
4904225,10000,true,2110,11250
4904227,6000,true,730,6750
4904227,10000,true,460,11250
4904228,6000,true,3400,6750
4904228,17000,true,4000,19125
4904229,6000,true,480,6750
4904229,10000,true,290,11250
4904230,6000,true,1160,6750
4904230,10000,true,660,11250
4904231,6000,true,3500,6750
4904231,10000,true,5200,11250
4904231,17000,true,5100,19125
4904232,6000,true,1610,6750
4904232,10000,true,2150,11250
4904233,6000,true,1890,6750
4904233,10000,true,2190,11250
4904236,6000,true,290,6750
4904236,10000,true,180,11250
4904237,6000,true,810,6750
4904237,10000,true,580,11250
4904241,6000,true,2600,6750
4904241,10000,true,2000,11250
4904241,17000,true,3200,19125
4904242,6000,true,2900,6750
4904242,10000,true,1300,11250
4904242,17000,true,1300,19125
4904243,6000,true,5400,6750
4904243,17000,true,8700,19125
4904244,6000,true,420,6750
4904244,10000,true,230,11250
4904245,6000,true,550,6750
4904245,10000,true,450,11250
4904246,6000,true,740,6750
4904246,10000,true,490,11250
4904247,6000,true,680,6750
4904247,10000,true,700,11250
4904248,6000,true,810,6750
4904248,10000,true,500,11250
4904252,6000,true,1340,6750
4904252,10000,true,900,11250
4904253,6000,true,3800,6750
4904253,17000,true,13800,19125
4904253,17000,true,12900,19125
4904253,17000,true,12300,19125
4904254,6000,true,3600,6750
4904254,10000,true,7500,11250
4904255,6000,true,640,6750
4904255,10000,true,450,11250
4904257,6000,true,780,6750
4904257,10000,true,460,11250
4904258,6000,true,670,6750
4904258,10000,true,590,11250
4904259,6000,true,930,6750
4904259,10000,true,610,11250
4904260,6000,true,1810,6750
4904260,10000,true,2530,11250
4904261,6000,true,590,6750
4904261,10000,true,380,11250
4904263,6000,true,790,6750
4904263,10000,true,410,11250
4904264,6000,true,630,6750
4904264,10000,true,430,11250
4904266,6000,true,310,6750
4904266,10000,true,210,11250
4904267,6000,true,330,6750
4904267,10000,true,300,11250
4904268,6000,true,3000,6750
4904268,10000,true,3300,11250
4904268,17000,true,4000,19125
4904269,6000,true,3500,6750
4904269,10000,true,4500,11250
4904269,17000,true,3800,19125
4904270,6000,true,3800,6750
4904270,17000,true,8300,19125
4904270,25000,true,17200,28125
4904271,6000,true,2300,6750
4904271,10000,true,2700,11250
4904272,6000,true,3600,6750
4904272,10000,true,7500,11250
4904272,25000,true,10000,28125
4904273,6000,true,2530,6750
4904273,17000,true,4320,19125
4904274,6000,true,420,6750
4904274,10000,true,360,11250
4904276,6000,true,710,6750
4904276,10000,true,490,11250
4904277,6000,true,280,6750
4904277,10000,true,190,11250
4904278,6000,true,3800,6750
4904278,10000,true,6000,11250
4904279,6000,true,2900,6750
4904279,10000,true,6000,11250
4904279,25000,true,16500,28125
4904280,6000,true,3600,6750
4904280,10000,true,3700,11250
4904281,6000,true,3100,6750
4904281,17000,true,4300,19125
4904282,6000,true,2700,6750
4904282,10000,true,2800,11250
4904283,6000,true,600,6750
4904283,10000,true,350,11250
4904284,6000,true,200,6750
4904284,10000,true,120,11250
4904285,6000,true,1150,6750
4904285,10000,true,820,11250
4904287,6000,true,1110,6750
4904287,17000,true,1660,19125
4904288,6000,true,2900,6750
4904288,17000,true,3500,19125
4904288,17000,true,3700,19125
4904291,6000,true,690,6750
4904291,10000,true,400,11250
4904293,6000,true,1170,6750
4904293,10000,true,1160,11250
4904294,6000,true,1030,6750
4904294,10000,true,790,11250
4904295,6000,true,550,6750
4904295,10000,true,430,11250
4904296,6000,true,500,6750
4904296,10000,true,340,11250
4904297,6000,true,770,6750
4904297,10000,true,430,11250
4904298,6000,true,790,6750
4904298,10000,true,420,11250
4904299,6000,true,2600,6750
4904299,17000,true,6800,19125
4904300,6000,true,1700,6750
4904300,10000,true,6200,11250
4904301,6000,true,1100,6750
4904301,10000,true,680,11250
4904302,6000,true,860,6750
4904302,10000,true,610,11250
4904303,6000,true,840,6750
4904303,10000,true,640,11250
4904304,6000,true,3100,6750
4904304,17000,true,14400,19125
4904305,6000,true,360,6750
4904305,10000,true,230,11250
4904306,6000,true,1150,6750
4904306,10000,true,820,11250
4904307,6000,true,3800,6750
4904307,17000,true,8500,19125
4904307,25000,true,12400,28125
4904308,6000,true,1270,6750
4904308,10000,true,1370,11250
4904309,6000,true,680,6750
4904309,10000,true,420,11250
4904311,6000,true,600,6750
4904311,10000,true,440,11250
4904312,6000,true,740,6750
4904312,10000,true,430,11250
4904313,6000,true,750,6750
4904313,10000,true,470,11250
4904316,6000,true,710,6750
4904316,10000,true,550,11250
4904317,6000,true,670,6750
4904317,10000,true,480,11250
4904318,6000,true,760,6750
4904318,10000,true,460,11250
4904319,6000,true,360,6750
4904319,10000,true,300,11250
4904320,6000,true,450,6750
4904320,10000,true,370,11250
4904321,6000,true,740,6750
4904321,10000,true,520,11250
4904323,6000,true,380,6750
4904323,10000,true,210,11250
4904324,6000,true,620,6750
4904324,10000,true,380,11250
4904325,6000,true,610,6750
4904325,10000,true,380,11250
4904326,6000,true,500,6750
4904326,10000,true,470,11250
4904327,6000,true,600,6750
4904327,10000,true,510,11250
4904328,6000,true,640,6750
4904328,10000,true,440,11250
4904329,6000,true,910,6750
4904329,10000,true,510,11250
4904330,6000,true,830,6750
4904330,10000,true,1170,11250
4904331,6000,true,2700,6750
4904331,10000,true,3800,11250
4904332,6000,true,3500,6750
4904332,17000,true,10700,19125
4904332,25000,true,21900,28125
4904334,6000,true,4800,6750
4904334,10000,true,7400,11250
4904335,6000,true,3400,6750
4904335,17000,true,5900,19125
4904336,6000,true,2190,6750
4904336,10000,true,1030,11250
4904337,6000,true,570,6750
4904337,10000,true,1420,11250
4904338,6000,true,4500,6750
4904338,17000,true,13500,19125
4904338,10000,true,4400,11250
4904338,17000,true,7300,19125
4904339,6000,true,570,6750
4904339,10000,true,570,11250
4904342,6000,true,1100,6750
4904342,10000,true,720,11250
4904346,6000,true,430,6750
4904346,10000,true,290,11250
4904347,6000,true,2480,6750
4904347,17000,true,4510,19125
4904348,6000,true,1130,6750
4904348,10000,true,1430,11250
4904350,6000,true,570,6750
4904350,10000,true,410,11250
4904351,6000,true,1270,6750
4904351,10000,true,1230,11250
4904352,6000,true,3800,6750
4904352,10000,true,4800,11250
4904352,25000,true,10200,28125
4904353,6000,true,570,6750
4904353,10000,true,430,11250
4904354,6000,true,1190,6750
4904354,10000,true,850,11250
4904357,6000,true,450,6750
4904357,10000,true,380,11250
4904358,6000,true,1240,6750
4904358,10000,true,980,11250
4904358,17000,true,1440,19125
4904361,6000,true,4000,6750
4904361,10000,true,9200,11250
4904361,25000,true,24500,28125
4904362,6000,true,410,6750
4904362,10000,true,320,11250
4904365,6000,true,3400,6750
4904365,10000,true,2800,11250
4904367,6000,true,2180,6750
4904367,10000,true,2380,11250
4904368,6000,true,4300,6750
4904368,10000,true,1900,11250
4904370,6000,true,1090,6750
4904370,10000,true,830,11250
4904371,6000,true,520,6750
4904371,10000,true,550,11250
4904372,6000,true,730,6750
4904372,10000,true,370,11250
4904374,6000,true,990,6750
4904374,10000,true,660,11250
4904378,6000,true,800,6750
4904378,10000,true,740,11250
4904380,6000,true,3800,6750
4904380,17000,true,5400,19125
4904381,6000,true,920,6750
4904381,10000,true,620,11250
4904382,6000,true,3000,6750
4904382,10000,true,2500,11250
4904382,10000,true,3300,11250
4904383,6000,true,1460,6750
4904383,10000,true,400,11250
4904383,10000,true,1290,11250
4904384,6000,true,890,6750
4904384,10000,true,580,11250
4904385,6000,true,650,6750
4904385,10000,true,450,11250
4904386,6000,true,1190,6750
4904386,10000,true,850,11250
4904390,6000,true,1660,6750
4904390,10000,true,2130,11250
4904391,6000,true,1150,6750
4904391,10000,true,820,11250
4904392,6000,true,430,6750
4904392,10000,true,260,11250
4904393,6000,true,690,6750
4904393,10000,true,410,11250
4904394,6000,true,430,6750
4904394,10000,true,310,11250
4904395,6000,true,730,6750
4904395,10000,true,420,11250
4904396,6000,true,800,6750
4904396,10000,true,630,11250
4904397,6000,true,750,6750
4904397,10000,true,740,11250
4904398,6000,true,550,6750
4904398,10000,true,300,11250
4904399,6000,true,420,6750
4904399,10000,true,320,11250
4904403,6000,true,650,6750
4904403,10000,true,390,11250
4904404,6000,true,610,6750
4904404,10000,true,560,11250
4904405,6000,true,3600,6750
4904405,17000,true,5300,19125
4904405,17000,true,3800,19125
4904405,10000,true,2400,11250
4904406,6000,true,4300,6750
4904406,17000,true,11600,19125
4904406,17000,true,14600,19125
4904406,17000,true,14500,19125
4904406,17000,true,14600,19125
4904407,6000,true,4200,6750
4904407,17000,true,11700,19125
4904409,6000,true,3400,6750
4904409,10000,true,4300,11250
4904410,6000,true,670,6750
4904410,10000,true,590,11250
4904412,6000,true,580,6750
4904412,10000,true,400,11250
4904413,6000,true,3200,6750
4904413,17000,true,11600,19125
4904413,25000,true,18400,28125
4904414,6000,true,2900,6750
4904414,10000,true,8000,11250
4904415,6000,true,830,6750
4904415,10000,true,520,11250
4904417,6000,true,850,6750
4904417,10000,true,510,11250
4904418,6000,true,2900,6750
4904418,10000,true,9300,11250
4904420,6000,true,620,6750
4904420,10000,true,410,11250
4904421,6000,true,1090,6750
4904421,10000,true,970,11250
4904422,6000,true,1500,6750
4904422,10000,true,2150,11250
4904423,6000,true,870,6750
4904423,10000,true,580,11250
4904424,6000,true,580,6750
4904424,10000,true,410,11250
4904426,6000,true,670,6750
4904426,10000,true,480,11250
4904428,6000,true,970,6750
4904428,10000,true,760,11250
4904429,6000,true,740,6750
4904429,10000,true,490,11250
4904430,6000,true,740,6750
4904430,10000,true,540,11250
4904432,6000,true,500,6750
4904432,10000,true,380,11250
4904433,6000,true,690,6750
4904433,10000,true,430,11250
4904434,6000,true,340,6750
4904434,10000,true,300,11250
4904435,6000,true,3500,6750
4904435,10000,true,4700,11250
4904436,6000,true,750,6750
4904436,10000,true,730,11250
4904437,6000,true,2400,6750
4904437,10000,true,2310,11250
4904438,6000,true,1130,6750
4904438,10000,true,810,11250
4904439,6000,true,450,6750
4904439,10000,true,310,11250
4904440,6000,true,6700,6750
4904440,10000,true,10300,11250
4904442,6000,true,1590,6750
4904442,10000,true,2070,11250
4904443,6000,true,6400,6750
4904443,17000,true,17800,19125
4904443,10000,true,9400,11250
4904443,17000,true,13600,19125
4904444,6000,true,420,6750
4904444,10000,true,220,11250
4904445,6000,true,3300,6750
4904445,10000,true,6600,11250
4904445,17000,true,10700,19125
4904446,6000,true,4500,6750
4904446,10000,true,6800,11250
4904446,17000,true,6400,19125
4904447,6000,true,1800,6750
4904447,10000,true,3100,11250
4904448,6000,true,2450,6750
4904448,10000,true,2100,11250
4904450,6000,true,930,6750
4904450,10000,true,630,11250
4904452,6000,true,390,6750
4904452,10000,true,390,11250
4904453,6000,true,720,6750
4904453,10000,true,450,11250
4904454,6000,true,1050,6750
4904454,10000,true,860,11250
4904455,6000,true,5100,6750
4904455,17000,true,11100,19125
4904455,25000,true,19700,28125
4904456,6000,true,790,6750
4904456,10000,true,740,11250
4904457,6000,true,2700,6750
4904457,17000,true,7500,19125
4904457,17000,true,7900,19125
4904458,6000,true,450,6750
4904458,10000,true,310,11250
4904459,6000,true,740,6750
4904459,10000,true,530,11250
4904460,6000,true,3000,6750
4904460,10000,true,5500,11250
4904460,17000,true,4700,19125
4904461,6000,true,510,6750
4904461,10000,true,400,11250
4904462,6000,true,2100,6750
4904462,10000,true,4500,11250
4904463,6000,true,3500,6750
4904463,17000,true,11200,19125
4904463,25000,true,19900,28125
4904465,6000,true,340,6750
4904465,10000,true,210,11250
4904467,6000,true,580,6750
4904467,10000,true,540,11250
4904468,6000,true,3400,6750
4904468,10000,true,2600,11250
4904468,17000,true,3800,19125
4904469,6000,true,4800,6750
4904469,17000,true,13300,19125
4904469,25000,true,23800,28125
4904470,6000,true,490,6750
4904470,10000,true,380,11250
4904471,6000,true,6700,6750
4904471,17000,true,10100,19125
4904472,6000,true,1630,6750
4904472,10000,true,2250,11250
4904473,6000,true,1020,6750
4904473,10000,true,760,11250
4904474,6000,true,870,6750
4904474,10000,true,520,11250
4904475,6000,true,4000,6750
4904475,10000,true,3900,11250
4904475,17000,true,6000,19125
4904476,6000,true,3800,6750
4904476,17000,true,11100,19125
4904476,17000,true,10900,19125
4904476,17000,true,11800,19125
4904477,6000,true,1020,6750
4904477,10000,true,970,11250
4904479,6000,true,4900,6750
4904479,17000,true,14200,19125
4904480,6000,true,600,6750
4904480,10000,true,610,11250
4904481,6000,true,780,6750
4904481,10000,true,510,11250
4904482,6000,true,3700,6750
4904482,17000,true,6600,19125
4904482,17000,true,5500,19125
4904482,17000,true,4500,19125
4904483,6000,true,1140,6750
4904483,10000,true,530,11250
4904484,6000,true,2900,6750
4904484,10000,true,4800,11250
4904484,10000,true,2400,11250
4904484,10000,true,2200,11250
4904485,6000,true,2200,6750
4904485,17000,true,11900,19125
4904486,6000,true,1290,6750
4904486,10000,true,1410,11250
4904492,6000,true,4400,6750
4904492,17000,true,16600,19125
4904492,17000,true,9500,19125
4904492,17000,true,11100,19125
4904493,6000,true,4900,6750
4904493,17000,true,12800,19125
4904493,25000,true,19600,28125
4904494,6000,true,3800,6750
4904494,17000,true,8400,19125
4904494,25000,true,16500,28125
4904495,6000,true,2200,6750
4904495,10000,true,5600,11250
4904495,25000,true,16400,28125
4904496,6000,true,770,6750
4904496,10000,true,540,11250
4904498,6000,true,1300,6750
4904498,10000,true,1680,11250
4904499,6000,true,710,6750
4904499,10000,true,650,11250
4904501,6000,true,4100,6750
4904501,17000,true,13700,19125
4904501,25000,true,21600,28125
4904502,6000,true,1180,6750
4904502,10000,true,930,11250
4904503,6000,true,360,6750
4904503,10000,true,220,11250
4904505,6000,true,690,6750
4904505,10000,true,380,11250
4904506,6000,true,660,6750
4904506,10000,true,410,11250
4904507,6000,true,640,6750
4904507,10000,true,380,11250
4904509,6000,true,550,6750
4904509,10000,true,290,11250
4904510,6000,true,1130,6750
4904510,10000,true,810,11250
4904511,6000,true,1130,6750
4904511,10000,true,810,11250
4904512,6000,true,1550,6750
4904512,10000,true,1870,11250
4904513,6000,true,3400,6750
4904513,10000,true,3600,11250
4904514,6000,true,2600,6750
4904514,10000,true,3400,11250
4904514,17000,true,3900,19125
4904515,6000,true,730,6750
4904515,10000,true,450,11250
4904516,6000,true,710,6750
4904516,10000,true,490,11250
4904517,6000,true,3900,6750
4904517,10000,true,6100,11250
4904518,6000,true,400,6750
4904518,10000,true,260,11250
4904520,6000,true,470,6750
4904520,10000,true,310,11250
4904521,6000,true,3800,6750
4904521,17000,true,14300,19125
4904522,6000,true,2800,6750
4904522,10000,true,6600,11250
4904523,6000,true,830,6750
4904523,10000,true,600,11250
4904524,6000,true,1130,6750
4904524,10000,true,810,11250
4904526,6000,true,3500,6750
4904526,17000,true,10000,19125
4904526,10000,true,3100,11250
4904526,17000,true,12200,19125
4904527,6000,true,4300,6750
4904527,17000,true,15000,19125
4904527,25000,true,21600,28125
4904528,6000,true,550,6750
4904528,10000,true,460,11250
4904529,6000,true,3600,6750
4904529,10000,false,11300,11250
4904529,25000,true,23800,28125
4904531,6000,true,2900,6750
4904531,17000,true,9700,19125
4904532,6000,true,5400,6750
4904532,17000,true,15000,19125
4904532,17000,true,13400,19125
4904532,17000,true,14300,19125
4904533,6000,true,610,6750
4904533,10000,true,410,11250
4904535,6000,true,1020,6750
4904535,10000,true,660,11250
4904536,6000,true,620,6750
4904536,10000,true,350,11250
4904537,6000,true,790,6750
4904537,10000,true,540,11250
4904539,6000,true,750,6750
4904539,10000,true,510,11250
4904540,6000,true,650,6750
4904540,10000,true,660,11250
4904541,6000,true,1710,6750
4904541,10000,true,2440,11250
4904542,6000,true,3200,6750
4904542,10000,true,5500,11250
4904543,6000,true,2300,6750
4904543,17000,true,4400,19125
4904544,6000,true,1200,6750
4904544,10000,true,3200,11250
4904545,6000,true,3600,6750
4904545,17000,true,7500,19125
4904546,6000,true,790,6750
4904546,10000,true,460,11250
4904547,6000,true,360,6750
4904547,10000,true,210,11250
4904548,6000,true,440,6750
4904548,10000,true,250,11250
4904550,6000,true,850,6750
4904550,10000,true,560,11250
4904551,6000,true,750,6750
4904551,10000,true,910,11250
4904552,6000,true,4200,6750
4904552,17000,true,11800,19125
4904552,25000,true,20500,28125
4904553,6000,true,1160,6750
4904553,10000,true,830,11250
4904554,6000,true,2500,6750
4904554,10000,true,5200,11250
4904555,6000,true,670,6750
4904555,10000,true,460,11250
4904556,6000,true,680,6750
4904556,10000,true,420,11250
4904557,6000,true,730,6750
4904557,10000,true,460,11250
4904558,6000,true,1700,6750
4904558,17000,true,4900,19125
4904559,6000,true,30,6750
4904559,10000,true,390,11250
4904560,6000,true,690,6750
4904560,10000,true,710,11250
4904564,6000,true,2400,6750
4904564,10000,true,5400,11250
4904566,6000,true,460,6750
4904566,10000,true,340,11250
4904568,6000,true,520,6750
4904568,10000,true,340,11250
4904569,6000,true,2700,6750
4904569,10000,true,4300,11250
4904570,6000,true,820,6750
4904570,10000,true,590,11250
4904571,6000,true,840,6750
4904571,10000,true,2000,11250
4904572,6000,true,1160,6750
4904572,10000,true,830,11250
4904573,6000,true,1300,6750
4904573,10000,true,940,11250
4904578,6000,true,3000,6750
4904578,10000,true,4700,11250
4904578,17000,true,5500,19125
4904579,6000,true,650,6750
4904579,10000,true,500,11250
4904580,6000,true,3900,6750
4904580,17000,true,14700,19125
4904580,25000,true,19200,28125
4904581,6000,true,490,6750
4904581,10000,true,300,11250
4904582,6000,true,580,6750
4904582,10000,true,470,11250
4904583,6000,true,460,6750
4904583,10000,true,420,11250
4904584,6000,true,680,6750
